X,Y,OBJECTID_1,UniqueID,CompAddNum,CompStreetName,CompSubAddress,CompCityStateZip,StreetAddress,MainAddress,CompleteAddress,FeatureType,Alternate,Residential,Mailable,MainPoint,Anomaly,AnomalyType,Status,Authority,Landmark,ParcelNumber,ProprietaryID,AddNumPre,AddNum,AddNumPost,StreetPreDir,ImpliedPreDir,StreetPreType,StreetName,StreetPostType,StreetPostDir,StreetPostMod,SubAddType1,SubNumber1,SubAddType2,SubNumber2,SubAddType3,SubNumber3,City,ZipCode,ZipPlus4,UIUC,StatePlaneX,StatePlaneY
-88.2706722355753,40.1372467006043,2160,33536,1910,Roberta Ln,,"Champaign, IL 61821",1910 Roberta Ln,"1910 Roberta Ln, Champaign, IL 61821","1910 Roberta Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002179001,M2124,,1910,,,,,Roberta,Lane,,,,,,,,,Champaign,61821,,,1001771.30270741,1263909.21105707
-88.2706663650358,40.136872300224,2161,33537,1906,Roberta Ln,,"Champaign, IL 61821",1906 Roberta Ln,"1906 Roberta Ln, Champaign, IL 61821","1906 Roberta Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002179003,M2125,,1906,,,,,Roberta,Lane,,,,,,,,,Champaign,61821,,,1001773.04023675,1263772.82353457
-88.2706667045719,40.1365026728697,2162,33538,1902,Roberta Ln,,"Champaign, IL 61821",1902 Roberta Ln,"1902 Roberta Ln, Champaign, IL 61821","1902 Roberta Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002179005,M2126,,1902,,,,,Roberta,Lane,,,,,,,,,Champaign,61821,,,1001773.04023675,1263638.1735414
-88.2702459674287,40.137084141227,2163,33539,1911,Diana Ave,,"Champaign, IL 61821",1911 Diana Ave,"1911 Diana Ave, Champaign, IL 61821","1911 Diana Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002179006,M2127,,1911,,,,,Diana,Avenue,,,,,,,,,Champaign,61821,,,1001890.52687841,1263850.07731707
-88.2701099154666,40.136909984173,2164,33540,1909,Diana Ave,,"Champaign, IL 61821",1909 Diana Ave,"1909 Diana Ave, Champaign, IL 61821","1909 Diana Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002179007,M2128,,1909,,,,,Diana,Avenue,,,,,,,,,Champaign,61821,,,1001928.61144791,1263786.66143341
-88.2701100635382,40.1367502095589,2165,33541,1907,Diana Ave,,"Champaign, IL 61821",1907 Diana Ave,"1907 Diana Ave, Champaign, IL 61821","1907 Diana Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002179008,M2129,,1907,,,,,Diana,Avenue,,,,,,,,,Champaign,61821,,,1001928.61144791,1263728.45780966
-88.27010091107,40.136568967159,2166,33542,1905,Diana Ave,,"Champaign, IL 61821",1905 Diana Ave,"1905 Diana Ave, Champaign, IL 61821","1905 Diana Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002179009,M2130,,1905,,,,,Diana,Avenue,,,,,,,,,Champaign,61821,,,1001931.21741383,1263662.43563199
-88.270101063581,40.1364044237485,2167,33543,1903,Diana Ave,,"Champaign, IL 61821",1903 Diana Ave,"1903 Diana Ave, Champaign, IL 61821","1903 Diana Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002179010,M2131,,1903,,,,,Diana,Avenue,,,,,,,,,Champaign,61821,,,1001931.21741383,1263602.49480699
-88.2701074337101,40.1362351131374,2168,33544,1901,Diana Ave,,"Champaign, IL 61821",1901 Diana Ave,"1901 Diana Ave, Champaign, IL 61821","1901 Diana Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002179011,M2132,,1901,,,,,Diana,Avenue,,,,,,,,,Champaign,61821,,,1001929.48021258,1263540.81612457
-88.2707206628575,40.1362827316271,2169,33545,1900,Roberta Ln,,"Champaign, IL 61821",1900 Roberta Ln,"1900 Roberta Ln, Champaign, IL 61821","1900 Roberta Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002179013,M2133,,1900,,,,,Roberta,Lane,,,,,,,,,Champaign,61821,,,1001758.01008308,1263558.04148382
-88.2705710243933,40.1361506735893,2170,33546,1506,Honeysuckle Ln,,"Champaign, IL 61821",1506 Honeysuckle Ln,"1506 Honeysuckle Ln, Champaign, IL 61821","1506 Honeysuckle Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002179014,M2134,,1506,,,,,Honeysuckle,Lane,,,,,,,,,Champaign,61821,,,1001799.88270275,1263509.96415216
-88.2692057307117,40.1365225873681,2171,33547,1909,Melinda Ave,,"Champaign, IL 61821",1909 Melinda Ave,"1909 Melinda Ave, Champaign, IL 61821","1909 Melinda Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002180011,M2135,,1909,,,,,Melinda,Avenue,,,,,,,,,Champaign,61821,,,1002181.51940666,1263645.71945807
-88.2692058808989,40.1363628127461,2172,33548,1907,Melinda Ave,,"Champaign, IL 61821",1907 Melinda Ave,"1907 Melinda Ave, Champaign, IL 61821","1907 Melinda Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002180012,M2136,,1907,,,,,Melinda,Avenue,,,,,,,,,Champaign,61821,,,1002181.51940666,1263587.51583432
-88.2691905120329,40.1361863365103,2173,33549,1905,Melinda Ave,,"Champaign, IL 61821",1905 Melinda Ave,"1905 Melinda Ave, Champaign, IL 61821","1905 Melinda Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002180013,M2137,,1905,,,,,Melinda,Avenue,,,,,,,,,Champaign,61821,,,1002185.86290191,1263523.23118599
-88.2691813553538,40.1360122485537,2174,33550,1903,Melinda Ave,,"Champaign, IL 61821",1903 Melinda Ave,"1903 Melinda Ave, Champaign, IL 61821","1903 Melinda Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002180014,M2138,,1903,,,,,Melinda,Avenue,,,,,,,,,Champaign,61821,,,1002188.46886783,1263459.81530232
-88.2691938582224,40.1356974757266,2175,33551,1809,Melinda Ave,,"Champaign, IL 61821",1809 Melinda Ave,"1809 Melinda Ave, Champaign, IL 61821","1809 Melinda Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002180016,M2139,,1809,,,,,Melinda,Avenue,,,,,,,,,Champaign,61821,,,1002185.05581691,1263345.14558416
-88.2694038438288,40.1353645519671,2176,33552,1805,Melinda Ave,,"Champaign, IL 61821",1805 Melinda Ave,"1805 Melinda Ave, Champaign, IL 61821","1805 Melinda Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002180018,M2140,,1805,,,,,Melinda,Avenue,,,,,,,,,Champaign,61821,,,1002126.43093416,1263223.8239764
-88.2697550924234,40.1351906624241,2177,33553,1801,Melinda Ave,,"Champaign, IL 61821",1801 Melinda Ave,"1801 Melinda Ave, Champaign, IL 61821","1801 Melinda Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002180020,M2141,,1801,,,,,Melinda,Avenue,,,,,,,,,Champaign,61821,,,1002028.26643233,1263160.40809274
-88.2686990493876,40.136115100609,2178,33554,1904,Melinda Ave,,"Champaign, IL 61821",1904 Melinda Ave,"1904 Melinda Ave, Champaign, IL 61821","1904 Melinda Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002181003,M2142,,1904,,,,,Melinda,Avenue,,,,,,,,,Champaign,61821,,,1002323.2940575,1263497.3805159
-88.2686894936169,40.1358000759638,2179,33555,1900,Melinda Ave,,"Champaign, IL 61821",1900 Melinda Ave,"1900 Melinda Ave, Champaign, IL 61821","1900 Melinda Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002181005,M2143,,1900,,,,,Melinda,Avenue,,,,,,,,,Champaign,61821,,,1002326.04930133,1263382.62352757
-88.2686852568749,40.1356349500838,2180,33556,1814,Melinda Ave,,"Champaign, IL 61821",1814 Melinda Ave,"1814 Melinda Ave, Champaign, IL 61821","1814 Melinda Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002181006,M2144,,1814,,,,,Melinda,Avenue,,,,,,,,,Champaign,61821,,,1002327.27764533,1263322.47141691
-88.2687428076886,40.1352776867901,2181,33557,1810,Melinda Ave,,"Champaign, IL 61821",1810 Melinda Ave,"1810 Melinda Ave, Champaign, IL 61821","1810 Melinda Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002181008,M2145,,1810,,,,,Melinda,Avenue,,,,,,,,,Champaign,61821,,,1002311.28095816,1263192.31386882
-88.2693021321657,40.1349639651184,2182,33558,1804,Melinda Ave,,"Champaign, IL 61821",1804 Melinda Ave,"1804 Melinda Ave, Champaign, IL 61821","1804 Melinda Ave, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002181011,M2146,,1804,,,,,Melinda,Avenue,,,,,,,,,Champaign,61821,,,1002154.97484033,1263077.91645982
-88.2682677782101,40.1361416697001,2183,33559,1905,Melanie Ln,,"Champaign, IL 61821",1905 Melanie Ln,"1905 Melanie Ln, Champaign, IL 61821","1905 Melanie Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002181014,M2147,,1905,,,,,Melanie,Lane,,,,,,,,,Champaign,61821,,,1002443.86993183,1263507.14722866
-88.2682679419635,40.1359699717518,2184,33560,1903,Melanie Ln,,"Champaign, IL 61821",1903 Melanie Ln,"1903 Melanie Ln, Champaign, IL 61821","1903 Melanie Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002181015,M2148,,1903,,,,,Melanie,Lane,,,,,,,,,Champaign,61821,,,1002443.86993183,1263444.60010965
-88.2682587955928,40.1357863443412,2185,33561,1901,Melanie Ln,,"Champaign, IL 61821",1901 Melanie Ln,"1901 Melanie Ln, Champaign, IL 61821","1901 Melanie Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002181016,M2149,,1901,,,,,Melanie,Lane,,,,,,,,,Champaign,61821,,,1002446.47622583,1263377.70916732
-88.2682700797582,40.1356366935364,2186,33562,1817,Melanie Ln,,"Champaign, IL 61821",1817 Melanie Ln,"1817 Melanie Ln, Champaign, IL 61821","1817 Melanie Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002181017,M2150,,1817,,,,,Melanie,Lane,,,,,,,,,Champaign,61821,,,1002443.36107458,1263323.19123174
-88.2682541977101,40.1354412101533,2187,33563,1815,Melanie Ln,,"Champaign, IL 61821",1815 Melanie Ln,"1815 Melanie Ln, Champaign, IL 61821","1815 Melanie Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002181018,M2151,,1815,,,,,Melanie,Lane,,,,,,,,,Champaign,61821,,,1002447.85384775,1263251.98271274
-88.2682636760952,40.1352766710539,2188,33564,1813,Melanie Ln,,"Champaign, IL 61821",1813 Melanie Ln,"1813 Melanie Ln, Champaign, IL 61821","1813 Melanie Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002181019,M2152,,1813,,,,,Melanie,Lane,,,,,,,,,Champaign,61821,,,1002445.24755375,1263192.04155966
-88.2683059400741,40.1351232559257,2189,33565,1811,Melanie Ln,,"Champaign, IL 61821",1811 Melanie Ln,"1811 Melanie Ln, Champaign, IL 61821","1811 Melanie Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002181020,M2153,,1811,,,,,Melanie,Lane,,,,,,,,,Champaign,61821,,,1002433.47133058,1263136.14600216
-88.2686554949565,40.1349144165424,2190,33566,1807,Melanie Ln,,"Champaign, IL 61821",1807 Melanie Ln,"1807 Melanie Ln, Champaign, IL 61821","1807 Melanie Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002181022,M2154,,1807,,,,,Melanie,Lane,,,,,,,,,Champaign,61821,,,1002335.7900955,1263059.9975324
-88.2688420121826,40.1348072088122,2191,33567,1805,Melanie Ln,,"Champaign, IL 61821",1805 Melanie Ln,"1805 Melanie Ln, Champaign, IL 61821","1805 Melanie Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002181023,M2155,,1805,,,,,Melanie,Lane,,,,,,,,,Champaign,61821,,,1002283.66749633,1263020.90541899
-88.2677650349185,40.1360981320099,2192,33568,1904,Melanie Ln,,"Champaign, IL 61821",1904 Melanie Ln,"1904 Melanie Ln, Champaign, IL 61821","1904 Melanie Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002182001,M2156,,1904,,,,,Melanie,Lane,,,,,,,,,Champaign,61821,,,1002584.44806274,1263491.39037041
-88.2677492053067,40.1353917675533,2193,33569,1818,Melanie Ln,,"Champaign, IL 61821",1818 Melanie Ln,"1818 Melanie Ln, Champaign, IL 61821","1818 Melanie Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002182006,M2157,,1818,,,,,Melanie,Lane,,,,,,,,,Champaign,61821,,,1002589.06386716,1263234.07526824
-88.2677540682554,40.1352143460941,2194,33570,1816,Melanie Ln,,"Champaign, IL 61821",1816 Melanie Ln,"1816 Melanie Ln, Champaign, IL 61821","1816 Melanie Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002182007,M2158,,1816,,,,,Melanie,Lane,,,,,,,,,Champaign,61821,,,1002587.75186191,1263169.44219541
-88.267754536054,40.1350377408053,2195,33571,1814,Melanie Ln,,"Champaign, IL 61821",1814 Melanie Ln,"1814 Melanie Ln, Champaign, IL 61821","1814 Melanie Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002182008,M2159,,1814,,,,,Melanie,Lane,,,,,,,,,Champaign,61821,,,1002587.66852875,1263105.10735032
-88.2681577040958,40.1347098026639,2196,33572,1320,Larkspur Ln,,"Champaign, IL 61821",1320 Larkspur Ln,"1320 Larkspur Ln, Champaign, IL 61821","1320 Larkspur Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002182010,M2160,,1320,,,,,Larkspur,Lane,,,,,,,,,Champaign,61821,,,1002475.02899025,1262985.56132957
-88.260315218166,40.1422359385912,2197,33573,2117,N Prospect Ave,,"Champaign, IL 61822",2117 N Prospect Ave,"2117 N Prospect Ave, Champaign, IL 61822","2117 N Prospect Ave, Champaign, IL 61822",Standard,P,N,Y,Y,N,,Active,Champaign,,412002201008,M2161,,2117,,North,North,,Prospect,Avenue,,,,,,,,,Champaign,61822,,,1004665.57250941,1265728.92985857
-88.2620129832516,40.1362164135812,2198,33574,1004,W Anthony Dr,,"Champaign, IL 61821",1004 W Anthony Dr,"1004 W Anthony Dr, Champaign, IL 61821","1004 W Anthony Dr, Champaign, IL 61821",Standard,P,N,Y,Y,N,,Active,Champaign,Ryan's,412002203007,M2162,,1004,,West,West,,Anthony,Drive,,,,,,,,,Champaign,61821,,,1004192.68139483,1263535.71705341
-88.2600328986552,40.1388589438735,2199,33575,2001,N Prospect Ave,,"Champaign, IL 61822",2001 N Prospect Ave,"2001 N Prospect Ave, Champaign, IL 61822","2001 N Prospect Ave, Champaign, IL 61822",Standard,P,N,Y,Y,N,,Active,Champaign,,412002226001,M2163,,2001,,North,North,,Prospect,Avenue,,,,,,,,,Champaign,61822,,,1004745.51624716,1264498.80338182
-88.2586157702201,40.1390331243003,2200,33576,1905,N Prospect Ave,,"Champaign, IL 61822",1905 N Prospect Ave,"1905 N Prospect Ave, Champaign, IL 61822","1905 N Prospect Ave, Champaign, IL 61822",Standard,P,N,Y,Y,N,,Active,Champaign,Chili's,412002226003,M2164,,1905,,North,North,,Prospect,Avenue,,,,,,,,,Champaign,61822,,,1005141.67457558,1264562.58475032
-88.2584938993458,40.1421725403007,2201,33577,2121,N Prospect Ave,,"Champaign, IL 61822",2121 N Prospect Ave,"2121 N Prospect Ave, Champaign, IL 61822","2121 N Prospect Ave, Champaign, IL 61822",Standard,P,N,Y,Y,N,,Active,Champaign,,412002227002,M2165,,2121,,North,North,,Prospect,Avenue,,,,,,,,,Champaign,61822,,,1005174.78507366,1265706.25831599
-88.2585245608349,40.141397896031,2202,33578,2101,N Prospect Ave,,"Champaign, IL 61822",2101 N Prospect Ave,"2101 N Prospect Ave, Champaign, IL 61822","2101 N Prospect Ave, Champaign, IL 61822",Standard,P,N,Y,Y,N,,Active,Champaign,Cheddar's,412002227001,M2166,,2101,,North,North,,Prospect,Avenue,,,,,,,,,Champaign,61822,,,1005166.45044466,1265424.05907724
-88.2666194146844,40.1356911759301,2203,33579,1223,Julie Dr,,"Champaign, IL 61821",1223 Julie Dr,"1223 Julie Dr, Champaign, IL 61821","1223 Julie Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002253002,M2167,,1223,,,,,Julie,Drive,,,,,,,,,Champaign,61821,,,1002904.87360299,1263343.38049582
-88.2665581698465,40.1354158657206,2204,33580,1221,Julie Dr,,"Champaign, IL 61821",1221 Julie Dr,"1221 Julie Dr, Champaign, IL 61821","1221 Julie Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002253003,M2168,,1221,,,,,Julie,Drive,,,,,,,,,Champaign,61821,,,1002922.07304366,1263243.10182499
-88.2665324735354,40.1347341165173,2205,33581,1215,Julie Dr,,"Champaign, IL 61821",1215 Julie Dr,"1215 Julie Dr, Champaign, IL 61821","1215 Julie Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002253006,M2169,,1215,,,,,Julie,Drive,,,,,,,,,Champaign,61821,,,1002929.44441999,1262994.75586499
-88.267137498914,40.1358107857356,2206,33582,1305,Bloomington Rd,,"Champaign, IL 61821",1305 Bloomington Rd,"1305 Bloomington Rd, Champaign, IL 61821","1305 Bloomington Rd, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002253011,M2170,,1305,,,,,Bloomington,Road,,,,,,,,,Champaign,61821,,,1002759.98445708,1263386.84431966
-88.2672861444253,40.1355657926322,2207,33583,1309,Bloomington Rd,,"Champaign, IL 61821",1309 Bloomington Rd,"1309 Bloomington Rd, Champaign, IL 61821","1309 Bloomington Rd, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002253012,M2171,,1309,,,,,Bloomington,Road,,,,,,,,,Champaign,61821,,,1002718.48946133,1263297.56595491
-88.2649703696073,40.1348570529854,2208,33584,1805,Jeanne St,,"Champaign, IL 61821",1805 Jeanne St,"1805 Jeanne St, Champaign, IL 61821","1805 Jeanne St, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002254005,M2172,,1805,,,,,Jeanne,Street,,,,,,,,,Champaign,61821,,,1003366.18140741,1263039.87191649
-88.2660130621558,40.1349259687348,2209,33585,1210,Julie Dr,,"Champaign, IL 61821",1210 Julie Dr,"1210 Julie Dr, Champaign, IL 61821","1210 Julie Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002254006,M2173,,1210,,,,,Julie,Drive,,,,,,,,,Champaign,61821,,,1003074.62129499,1263064.75441266
-88.2657441392908,40.134799515249,2210,33586,1208,Julie Dr,,"Champaign, IL 61821",1208 Julie Dr,"1208 Julie Dr, Champaign, IL 61821","1208 Julie Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002254007,M2174,,1208,,,,,Julie,Drive,,,,,,,,,Champaign,61821,,,1003149.84817866,1263018.74630257
-88.2652261492951,40.1345979985312,2211,33587,1204,Julie Dr,,"Champaign, IL 61821",1204 Julie Dr,"1204 Julie Dr, Champaign, IL 61821","1204 Julie Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002254009,M2175,,1204,,,,,Julie,Drive,,,,,,,,,Champaign,61821,,,1003294.73666841,1262945.44723658
-88.2642805317154,40.1346158823793,2212,33588,1804,Jeanne St,,"Champaign, IL 61821",1804 Jeanne St,"1804 Jeanne St, Champaign, IL 61821","1804 Jeanne St, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002255001,M2176,,1804,,,,,Jeanne,Street,,,,,,,,,Champaign,61821,,,1003559.13115275,1262952.16605516
-88.2610993029599,40.1366007313511,2213,33589,1002,W Anthony Dr,,"Champaign, IL 61821",1002 W Anthony Dr,"1002 W Anthony Dr, Champaign, IL 61821","1002 W Anthony Dr, Champaign, IL 61821",Standard,P,N,Y,Y,N,,Active,Champaign,,412002276002,M2177,,1002,,West,West,,Anthony,Drive,,,,,,,,,Champaign,61821,,,1004448.03127783,1263675.92477824
-88.2734727497834,40.1346329525238,2214,33590,1705,Paula Dr,,"Champaign, IL 61821",1705 Paula Dr,"1705 Paula Dr, Champaign, IL 61821","1705 Paula Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002301001,M2178,,1705,,,,,Paula,Drive,,,,,,,,,Champaign,61821,,,1000988.93616191,1262956.52070524
-88.2731243530778,40.1344332725425,2215,33591,1717,Garden Hills Dr,,"Champaign, IL 61821",1717 Garden Hills Dr,"1717 Garden Hills Dr, Champaign, IL 61821","1717 Garden Hills Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002301003,M2179,,1717,,,,,Garden Hills,Drive,,,,,,,,,Champaign,61821,,,1001086.39889349,1262883.84598182
-88.2744205265488,40.1345118393285,2216,33592,1714,Burnetta St,,"Champaign, IL 61821",1714 Burnetta St,"1714 Burnetta St, Champaign, IL 61821","1714 Burnetta St, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002301005,M2180,,1714,,,,,Burnetta,Street,,,,,,,,,Champaign,61821,,,1000723.96228241,1262912.22387782
-88.2739886079405,40.1343728825589,2217,33593,1710,Burnetta St,,"Champaign, IL 61821",1710 Burnetta St,"1710 Burnetta St, Champaign, IL 61821","1710 Burnetta St, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002301007,M2181,,1710,,,,,Burnetta,Street,,,,,,,,,Champaign,61821,,,1000844.76289383,1262861.68428074
-88.2733626578393,40.1341357137491,2218,33594,1704,Burnetta St,,"Champaign, IL 61821",1704 Burnetta St,"1704 Burnetta St, Champaign, IL 61821","1704 Burnetta St, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002301010,M2182,,1704,,,,,Burnetta,Street,,,,,,,,,Champaign,61821,,,1001019.84062766,1262775.40459765
-88.2753422813484,40.1344612879564,2219,33595,1801,Cynthia Dr,,"Champaign, IL 61821",1801 Cynthia Dr,"1801 Cynthia Dr, Champaign, IL 61821","1801 Cynthia Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002302002,M2183,,1801,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000466.2465905,1262893.63926932
-88.2746063701924,40.134152986497,2220,33596,1717,Burnetta St,,"Champaign, IL 61821",1717 Burnetta St,"1717 Burnetta St, Champaign, IL 61821","1717 Burnetta St, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002302006,M2184,,1717,,,,,Burnetta,Street,,,,,,,,,Champaign,61821,,,1000672.08574574,1262781.4646249
-88.2740421520298,40.1339496358559,2221,33597,1711,Burnetta St,,"Champaign, IL 61821",1711 Burnetta St,"1711 Burnetta St, Champaign, IL 61821","1711 Burnetta St, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002302009,M2185,,1711,,,,,Burnetta,Street,,,,,,,,,Champaign,61821,,,1000829.89448525,1262707.49167574
-88.2736410139007,40.1338242073595,2222,33598,1707,Burnetta St,,"Champaign, IL 61821",1707 Burnetta St,"1707 Burnetta St, Champaign, IL 61821","1707 Burnetta St, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002302011,M2186,,1707,,,,,Burnetta,Street,,,,,,,,,Champaign,61821,,,1000942.08651808,1262661.87496907
-88.2764172810119,40.1340778862971,2223,33599,1716,Hedge Rd,,"Champaign, IL 61821",1716 Hedge Rd,"1716 Hedge Rd, Champaign, IL 61821","1716 Hedge Rd, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002303003,M2187,,1716,,,,,Hedge,Road,,,,,,,,,Champaign,61821,,,1000165.75998675,1262753.77734432
-88.275431259638,40.1337301024979,2224,33600,1706,Hedge Rd,,"Champaign, IL 61821",1706 Hedge Rd,"1706 Hedge Rd, Champaign, IL 61821","1706 Hedge Rd, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002303008,M2188,,1706,,,,,Hedge,Road,,,,,,,,,Champaign,61821,,,1000441.54125933,1262627.26283357
-88.2752637690029,40.1336718258679,2225,33601,1704,Hedge Rd,,"Champaign, IL 61821",1704 Hedge Rd,"1704 Hedge Rd, Champaign, IL 61821","1704 Hedge Rd, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002303009,M2189,,1704,,,,,Hedge,Road,,,,,,,,,Champaign,61821,,,1000488.38696616,1262606.06405707
-88.2748667752528,40.1335305464433,2226,33602,1620,Hedge Rd,,"Champaign, IL 61821",1620 Hedge Rd,"1620 Hedge Rd, Champaign, IL 61821","1620 Hedge Rd, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002303011,M2190,,1620,,,,,Hedge,Road,,,,,,,,,Champaign,61821,,,1000599.42381758,1262554.67078716
-88.2746733799996,40.1334614844413,2227,33603,1618,Hedge Rd,,"Champaign, IL 61821",1618 Hedge Rd,"1618 Hedge Rd, Champaign, IL 61821","1618 Hedge Rd, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002303012,M2191,,1618,,,,,Hedge,Road,,,,,,,,,Champaign,61821,,,1000653.51557291,1262529.54813399
-88.2741044897779,40.133247978105,2228,33604,1612,Hedge Rd,,"Champaign, IL 61821",1612 Hedge Rd,"1612 Hedge Rd, Champaign, IL 61821","1612 Hedge Rd, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002303015,M2192,,1612,,,,,Hedge,Road,,,,,,,,,Champaign,61821,,,1000812.63467725,1262451.87637332
-88.2739207303622,40.1331979706222,2229,33605,1610,Hedge Rd,,"Champaign, IL 61821",1610 Hedge Rd,"1610 Hedge Rd, Champaign, IL 61821","1610 Hedge Rd, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002303016,M2193,,1610,,,,,Hedge,Road,,,,,,,,,Champaign,61821,,,1000864.02794716,1262433.69366691
